y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
5.5,4,2.5,2820,8408,2.0,A0,3.0,9.0,0,1300,1.0,-1
0.785,3,1.0,890,4810,1.0,A0,3.0,6.0,0,1230,105.0,-1
6.3,3,2.5,2820,7200,1.0,A0,3.0,9.0,1040,2300,36.0,-1
1.605,5,2.5,2340,13713,1.0,A0,,8.0,670,2080,48.0,-1
5.7,4,2.5,2860,14000,2.0,A0,3.0,8.0,0,2650,20.0,-1
3.65,3,2.5,2290,6302,2.0,A0,3.0,9.0,0,2700,18.0,-1
8.25,3,1.75,1540,8400,1.5,A0,3.0,7.0,0,1330,113.0,-1
5.74,3,2.5,3410,13809,1.0,A0,4.0,10.0,960,3410,42.0,-1
4.08,3,2.25,2100,43560,1.0,A0,4.0,,770,2100,38.0,-1
3.65,4,2.5,2350,7203,2.0,A0,3.0,8.0,0,2260,26.0,-1
4.545,3,2.25,1410,905,3.0,A0,3.0,9.0,0,1510,1.0,-1
3.785,3,1.75,1550,7270,1.5,A0,5.0,7.0,0,1050,62.0,-1
0.75,2,1.0,720,4120,1.0,A0,5.0,5.0,0,940,100.0,-1
4.58,4,2.5,2590,6394,2.0,A0,3.0,,0,2500,12.0,-1
4.475,4,3.0,2370,8154,1.0,unknown,3.0,,990,2100,38.0,-1
7.6,3,2.25,2120,54014,2.0,A0,4.0,9.0,0,3280,51.0,-1
0.4,3,1.75,1080,7942,1.0,A0,,,0,1380,34.0,-1
3.6,4,2.0,2030,4033,2.0,A0,4.0,7.0,400,1350,90.0,-1
5.45,2,2.25,2910,6110,2.0,A0,4.0,9.0,0,2090,30.0,-1
0.75,3,1.0,890,6488,1.5,A0,3.0,,0,1330,87.0,-1
7.75,3,3.0,1910,4800,1.5,A0,3.0,9.0,0,1280,115.0,24
8.95,2,1.0,1290,5376,1.0,A0,3.0,6.0,0,1180,70.0,-1
2.4,3,2.5,1880,7000,2.0,A0,3.0,8.0,0,1880,22.0,-1
0.75,3,1.0,1320,24684,1.0,A0,3.0,7.0,0,1120,36.0,-1
1.27,3,1.0,1010,9750,1.0,A0,5.0,7.0,0,1230,46.0,-1
1.08,3,1.0,870,5200,1.0,A0,5.0,,0,870,46.0,-1
8.05,4,2.5,3070,8250,1.0,A0,5.0,8.0,970,2270,57.0,-1
5.75,3,2.5,2500,51836,1.0,A0,3.0,9.0,990,2270,2.0,-1
3.1,4,1.5,2040,10726,1.0,A0,3.0,7.0,660,1610,61.0,-1
1.67,4,1.0,2240,7620,1.0,A0,3.0,7.0,1120,1080,49.0,-1
2.73,3,2.25,2570,8491,2.0,A0,4.0,8.0,0,2400,26.0,-1
13.1,3,3.0,2490,3600,2.0,A0,4.0,8.0,700,2490,104.0,-1
3.5,4,1.5,2290,8773,1.0,A0,,,960,1740,68.0,-1
2.4,3,2.0,1220,14645,1.0,A0,3.0,6.0,0,1980,45.0,-1
3.45,4,2.5,2480,8626,2.0,A0,3.0,10.0,0,2990,14.0,-1
4.61,3,1.75,1530,8503,1.0,A0,4.0,7.0,380,1610,32.0,-1
8.2,4,2.0,1710,4178,1.5,A0,4.0,8.0,0,1760,89.0,-1
2.042,1,1.0,640,6350,1.0,A0,3.0,5.0,0,1270,76.0,-1
1.66,3,1.5,1660,8000,1.0,A0,4.0,,540,1900,39.0,-1
4.75,2,1.0,980,4800,1.0,A0,4.0,7.0,0,1570,105.0,-1
15.25,5,3.25,4320,32840,2.0,A0,3.0,12.0,0,4410,25.0,-1
2.5,2,1.0,1130,5070,1.0,A0,4.0,7.0,0,860,60.0,-1
1.3495,3,1.5,1380,11130,1.0,A0,3.0,7.0,0,1380,55.0,-1
1.55,3,1.0,1000,4000,1.5,A0,4.0,6.0,0,1040,100.0,-1
1.548,2,1.75,1110,1773,2.0,A0,3.0,8.0,0,1420,1.0,-1
5.6,4,2.5,4260,36360,1.5,A0,4.0,8.0,160,2430,80.0,-1
1.11,3,1.0,1200,10080,1.0,A0,4.0,7.0,0,1230,46.0,-1
2.84,5,1.75,1940,6654,1.5,A0,4.0,7.0,0,2300,62.0,-1
3.7,3,2.25,1630,6449,1.0,A0,3.0,7.0,320,1620,29.0,-1
4.875,5,2.75,2920,6327,2.0,A0,3.0,8.0,0,2520,8.0,-1
1.65,3,2.5,1500,10652,2.0,A0,4.0,7.0,0,1610,34.0,-1
7.5,3,2.25,2980,86636,1.0,A0,3.0,9.0,750,2980,26.0,-1
3.4,3,1.0,1520,9030,1.0,A0,3.0,7.0,0,1470,59.0,-1
6.101,4,2.5,2790,5423,2.0,A0,3.0,,0,2450,16.0,-1
6.3,4,2.75,3000,6222,2.0,A0,3.0,9.0,0,3340,11.0,-1
2.87,3,1.75,1120,9730,1.0,A0,3.0,7.0,0,2530,71.0,26
1.735,2,1.5,880,1498,2.0,A0,3.0,7.0,0,880,16.0,-1
2.35,3,1.75,1490,9120,1.0,A0,5.0,7.0,0,1340,56.0,-1
5.25,4,2.5,2600,6536,2.0,A0,3.0,9.0,0,2640,16.0,-1
2.0,2,2.5,1340,5995,2.0,A0,3.0,7.0,0,1540,26.0,-1
7.5,3,2.5,3280,26413,1.0,A0,3.0,,610,3280,30.0,-1
1.69,3,2.0,1360,9688,1.0,A0,4.0,7.0,0,1390,32.0,-1
13.875,5,3.25,3840,4800,3.0,A0,,10.0,1090,2060,7.0,-1
6.35,4,2.75,2940,4232,2.0,A0,3.0,9.0,0,2410,11.0,-1
2.5,3,1.5,1890,7650,1.0,A0,5.0,7.0,0,1510,49.0,-1
0.779,1,1.0,900,4368,1.0,A0,5.0,6.0,0,1290,100.0,65
1.65,3,1.75,1630,9450,1.0,A0,4.0,7.0,550,1280,38.0,-1
4.14,3,3.5,1500,1249,2.0,A0,3.0,8.0,260,1440,11.0,-1
2.75,1,1.0,790,4590,1.0,A0,3.0,6.0,0,1070,104.0,-1
2.5,3,1.0,1300,8879,1.0,A0,3.0,7.0,380,1530,65.0,-1
3.72,2,1.0,850,2700,1.0,A0,5.0,6.0,0,1630,91.0,-1
4.421,3,1.75,1580,9719,1.0,A0,5.0,7.0,0,1760,53.0,-1
2.4495,3,2.5,2240,7500,2.0,A0,3.0,8.0,0,2190,30.0,-1
8.75,6,1.0,2330,5000,1.5,A0,4.0,7.0,0,1570,95.0,-1
5.9995,3,2.75,3510,92347,2.0,A0,3.0,10.0,0,2970,25.0,-1
2.735,2,2.25,1550,1824,2.0,A0,3.0,8.0,0,1460,8.0,-1
3.37,3,2.5,1200,813,3.0,A0,3.0,,0,1750,5.0,-1
2.6,4,1.0,1480,6500,1.5,A0,4.0,,0,2380,101.0,-1
2.7,3,1.0,1060,5600,1.0,A0,4.0,,300,1310,72.0,-1
0.54,1,1.0,650,15364,1.0,A0,4.0,5.0,0,1630,48.0,-1
2.15,4,1.0,1010,7200,1.5,A0,3.0,6.0,0,1360,68.0,-1
1.4,3,1.0,1010,10125,1.0,A0,4.0,7.0,0,1230,43.0,-1
6.6,4,1.75,2100,7960,1.0,A0,3.0,8.0,760,2060,60.0,-1
10.14,5,3.25,5600,107157,2.0,A0,3.0,10.0,2160,3470,27.0,-1
2.24,3,1.0,960,8100,1.0,A0,3.0,7.0,0,1080,60.0,-1
1.25,2,1.0,1000,6227,1.0,A0,3.0,6.0,0,1240,66.0,-1
1.52,1,2.0,1150,9812,1.0,A0,4.0,7.0,0,1200,53.0,-1
2.2,2,1.75,2200,89298,1.0,A0,3.0,7.0,1100,2590,42.0,-1
5.625,4,3.0,2320,4468,2.0,A0,3.0,8.0,160,2330,16.0,-1
5.25,2,1.0,1290,4636,1.0,A0,3.0,7.0,0,1940,91.0,-1
1.41,3,1.75,1310,8670,1.0,A0,4.0,6.0,0,2622,31.0,-1
6.25,4,1.75,1730,6500,1.0,A0,3.0,7.0,480,1910,70.0,-1
6.155,4,2.75,3130,8920,2.0,A0,3.0,8.0,0,1450,1.0,-1
4.05,3,2.5,1640,7847,2.0,A0,3.0,8.0,0,1870,28.0,-1
3.1,3,1.75,1800,18000,1.0,A0,3.0,8.0,600,1800,47.0,-1
2.09,4,2.5,1830,6360,2.0,A0,3.0,8.0,0,1830,21.0,-1
4.58,5,2.75,1800,3780,1.5,A0,3.0,7.0,400,1400,89.0,-1
3.65,4,2.75,2420,10200,1.0,A0,3.0,8.0,1200,2240,53.0,-1
2.45,3,2.25,1200,1400,3.0,A0,3.0,,0,1370,10.0,-1
5.25,3,1.75,1620,1325,2.5,A0,3.0,9.0,190,1750,10.0,-1
4.245,3,2.5,2520,53143,1.5,A0,3.0,7.0,0,2020,27.0,-1
4.2,3,2.25,1280,1517,2.0,A0,3.0,8.0,200,1280,7.0,-1
2.0,3,2.5,1830,7062,2.0,A0,3.0,7.0,0,1820,25.0,-1
8.45,5,4.5,3820,5750,2.0,A0,3.0,9.0,990,1750,15.0,-1
2.35,3,2.5,2242,5744,2.0,A0,3.0,8.0,0,2009,3.0,-1
2.87764,3,2.0,1460,4350,2.0,A0,3.0,7.0,0,1740,7.0,-1
9.15,3,2.25,2630,12899,2.0,A0,4.0,9.0,0,3140,49.0,-1
7.34,5,4.5,4630,6324,2.0,A0,3.0,9.0,1420,4420,9.0,-1
1.71,4,1.5,2120,7110,1.5,A0,3.0,6.0,0,1540,96.0,-1
2.05,3,1.75,1630,10001,1.0,A0,4.0,7.0,530,1630,38.0,-1
4.0,3,2.5,1800,3300,2.0,A0,3.0,7.0,110,1570,11.0,-1
5.84,3,2.5,2510,6320,2.0,A0,3.0,9.0,0,2518,19.0,-1
1.8,3,1.5,1340,8450,1.0,A0,4.0,7.0,0,1340,57.0,-1
7.81,3,2.5,2160,3920,2.0,A0,3.0,9.0,0,1500,1.0,-1
4.75,3,1.75,2910,35200,1.5,A0,3.0,,0,2590,36.0,-1
7.29,4,2.5,2620,5060,2.0,A0,3.0,9.0,0,900,10.0,-1
6.65,4,2.5,3030,8335,2.0,A0,3.0,,0,2850,23.0,-1
2.25,3,2.5,1750,4200,2.0,A0,3.0,7.0,0,1890,10.0,-1
6.62,2,2.25,2290,9772,1.0,A0,3.0,8.0,0,1810,8.0,-1
6.9195,3,2.5,3030,30007,1.5,A0,4.0,10.0,0,3360,23.0,-1
2.6,4,1.75,1670,9472,1.0,A0,3.0,7.0,570,1080,55.0,-1
3.1,4,2.5,2030,11375,1.0,A0,3.0,7.0,700,1500,46.0,-1
2.5995,4,2.5,2190,7000,2.0,A0,3.0,,0,2040,18.0,-1
1.1,3,1.5,1370,8470,1.0,A0,4.0,7.0,0,1710,54.0,-1
4.49,3,1.75,1560,5520,1.0,A0,4.0,6.0,780,1470,71.0,-1
5.04,3,2.5,3160,286181,2.0,A0,3.0,9.0,0,2110,13.0,-1
3.15,3,3.0,1550,1608,2.0,A0,3.0,,270,1940,14.0,-1
3.75,2,1.0,1380,4390,1.0,A0,4.0,,500,1390,84.0,-1
4.58112,4,2.75,2790,8853,2.0,A0,3.0,8.0,0,2790,2.0,-1
3.275,2,1.0,800,2280,1.0,A0,5.0,6.0,0,1310,69.0,-1
1.6,4,1.75,1920,9350,1.0,A0,4.0,7.0,920,1910,38.0,-1
2.53,4,1.75,1990,7194,1.0,A0,4.0,8.0,590,1820,37.0,-1
5.27,2,1.0,1470,6398,1.0,A0,4.0,7.0,500,1950,74.0,-1
2.93,3,2.5,1370,1350,2.0,A0,3.0,7.0,360,1450,8.0,-1
3.15,3,1.75,2092,250905,1.0,A0,3.0,7.0,0,2092,34.0,-1
5.16,4,2.25,2710,38180,2.0,A0,4.0,8.0,0,2590,38.0,-1
2.98,5,2.5,3001,5710,2.0,A0,3.0,8.0,0,2340,9.0,-1
8.05,2,1.0,1530,6350,1.5,A0,4.0,7.0,0,2640,92.0,-1
3.5,3,2.75,3610,107386,1.5,A1,3.0,8.0,480,2630,97.0,53
1.65,2,1.5,1078,1263,2.0,A0,3.0,7.0,0,1078,25.0,-1
9.75,4,3.25,4020,11588,2.0,A0,3.0,11.0,0,3190,15.0,-1
4.7,3,1.75,1400,4000,1.5,A0,,7.0,0,1050,90.0,-1
5.65,3,1.5,1960,4080,1.5,A0,3.0,7.0,0,1880,100.0,-1
4.77,3,2.5,1840,9900,1.0,A0,3.0,9.0,0,2730,37.0,-1
3.67515,4,2.5,2930,4875,2.0,A0,3.0,9.0,0,2815,1.0,-1
2.01,4,2.5,2068,7242,2.0,A0,4.0,7.0,0,1560,39.0,-1
12.05,4,3.5,4660,17398,2.0,A0,3.0,11.0,0,5080,12.0,-1
2.802,3,1.0,1120,7320,1.0,A0,4.0,7.0,0,1410,61.0,-1
3.5,3,1.0,1320,7076,1.0,A0,4.0,7.0,0,1510,56.0,-1
5.7,4,1.5,1600,6180,1.5,A0,3.0,6.0,0,1410,69.0,-1
3.2,3,2.0,1470,10125,1.0,A0,4.0,7.0,0,1440,53.0,-1
4.5,4,1.75,1650,8560,1.0,A0,3.0,8.0,0,1700,45.0,-1
2.8,4,1.0,1410,7693,1.5,A0,4.0,7.0,0,1330,62.0,-1
6.25,2,1.75,1679,577605,2.0,A0,3.0,9.0,0,1850,14.0,-1
2.15,3,1.75,1340,63597,1.0,A0,4.0,7.0,0,1950,52.0,-1
3.25,3,2.5,2970,23100,1.0,A0,3.0,7.0,1460,2390,48.0,-1
7.37,3,2.0,1970,3420,2.0,A0,5.0,8.0,0,1770,102.0,-1
3.22,2,1.75,1610,4104,1.0,A0,,7.0,660,1510,19.0,-1
0.81,1,0.75,470,15000,1.0,A0,3.0,4.0,0,1730,68.0,-1
3.15,5,1.75,2290,7900,1.0,A0,4.0,7.0,1100,1870,50.0,-1
2.64,4,2.5,2900,6918,2.0,A0,,8.0,0,2720,14.0,-1
3.755,3,1.0,1410,9384,1.0,A0,3.0,7.0,0,1990,67.0,-1
5.3,2,2.0,1270,5500,1.5,A0,4.0,8.0,0,1870,94.0,-1
6.925,4,2.0,2350,4815,1.5,A0,4.0,7.0,900,1640,101.0,-1
1.055,3,1.5,1540,9800,1.0,A0,3.0,7.0,530,1600,42.0,-1
1.3,3,1.75,1420,6980,1.0,A0,5.0,7.0,600,1470,35.0,-1
1.65,0,2.5,1810,5669,2.0,A0,3.0,7.0,0,1810,12.0,-1
10.2,4,2.75,3330,9143,2.0,A0,4.0,10.0,0,2390,20.0,-1
2.15,3,1.75,1460,7980,1.0,A0,3.0,7.0,0,1920,43.0,-1
1.8895,3,1.75,1700,11613,1.0,A0,5.0,,520,1500,38.0,-1
10.56,3,2.25,2790,13791,1.0,A0,3.0,8.0,0,2720,9.0,-1
7.075,4,2.5,2930,7806,2.0,A0,3.0,9.0,0,2600,10.0,-1
7.55,5,2.5,2810,14207,1.0,A0,3.0,9.0,1270,3190,36.0,-1
5.85,3,2.25,1570,1680,3.0,A0,3.0,8.0,0,1290,1.0,-1
1.849,3,1.75,1690,7953,1.0,A0,3.0,7.0,0,1680,29.0,-1
1.55,3,2.0,1410,10625,1.0,A0,3.0,7.0,0,1410,35.0,-1
5.75,6,4.5,3900,9100,2.0,A0,3.0,8.0,1030,2080,36.0,-1
7.35,4,2.25,2020,5600,1.0,A0,4.0,8.0,810,2660,54.0,-1
5.15,3,2.25,2490,8800,2.0,A0,4.0,8.0,0,2690,40.0,-1
2.649,4,1.5,1570,9210,1.0,A0,3.0,7.0,170,2326,50.0,-1
5.75,4,2.75,2020,15810,1.0,A0,4.0,9.0,400,2210,48.0,-1
1.4995,4,2.5,2260,9686,1.0,A0,4.0,,740,1750,50.0,-1
4.0,3,1.75,1780,8033,1.0,A0,,7.0,570,1630,38.0,-1
6.6,4,3.5,2340,2810,2.0,A0,3.0,8.0,610,2600,4.0,-1
3.15,2,1.0,1140,8147,1.0,A0,3.0,,0,1260,57.0,-1
11.61,3,1.5,1670,3852,2.0,A0,4.0,8.0,0,2320,87.0,-1
2.99,4,2.5,2580,6260,2.0,A0,3.0,7.0,0,2160,11.0,-1
1.925,3,1.75,1590,11914,1.0,A0,3.0,7.0,500,1630,58.0,-1
2.12,3,2.25,2300,7200,1.0,A0,4.0,8.0,750,2000,37.0,-1
4.35,4,1.0,1060,7200,1.0,A0,3.0,,180,1910,90.0,-1
2.78,1,1.0,550,1279,2.0,A0,3.0,,0,1460,7.0,-1
2.95,3,1.5,1690,161913,1.0,A0,2.0,,260,1930,63.0,-1
8.35,3,3.5,2480,3200,2.0,A0,3.0,10.0,0,1980,5.0,-1
4.25,3,1.5,2150,4000,1.5,A0,3.0,,680,1750,87.0,-1
2.635,4,2.5,2717,4513,2.0,A0,3.0,8.0,0,2550,10.0,-1
1.4,3,1.5,1100,33600,1.0,A0,3.0,,0,1570,48.0,-1
2.75,4,3.0,1780,4228,1.0,A0,3.0,,0,1730,62.0,-1
2.25,2,1.0,970,13700,1.0,A0,3.0,6.0,0,1570,66.0,-1
8.0,4,2.25,3720,12384,1.0,A0,5.0,8.0,1860,3180,45.0,-1
3.45,3,2.0,2330,6346,1.5,A0,3.0,6.0,730,1380,81.0,1
6.9,4,2.5,3140,16200,1.0,A0,3.0,9.0,570,2530,27.0,-1
4.0,2,1.75,1320,3420,1.0,A0,3.0,7.0,240,2070,60.0,-1
3.75,3,2.5,1810,914,3.0,A0,3.0,8.0,430,1810,7.0,-1
6.7,3,2.0,2290,5001,1.0,A0,4.0,7.0,800,1230,55.0,-1
3.51,3,1.0,1130,9147,1.0,A0,5.0,7.0,0,1930,63.0,-1
7.2495,3,3.0,2900,11769,2.0,A0,3.0,10.0,0,2900,18.0,-1
5.0,3,2.25,3800,33825,1.0,A0,4.0,10.0,470,3470,39.0,-1
3.03,3,1.5,1050,57499,1.0,A0,3.0,7.0,0,1460,40.0,-1
2.4,4,2.5,1780,6000,2.0,A0,3.0,9.0,0,2650,15.0,-1
6.5,4,1.75,2000,3750,1.0,A0,5.0,8.0,880,1370,65.0,-1
5.85,3,2.0,2080,5750,1.0,A0,5.0,7.0,1040,1710,89.0,-1
6.6,4,2.5,2820,6180,2.0,A0,3.0,9.0,770,1390,2.0,-1
2.35,3,2.5,1990,3600,2.0,A0,3.0,7.0,0,1790,11.0,-1
1.885,3,1.75,1540,6273,1.0,A0,4.0,6.0,770,1140,64.0,-1
3.6,3,2.0,2360,12744,2.0,A0,5.0,7.0,0,1650,51.0,-1
2.3478,3,2.5,2242,4500,2.0,A0,,8.0,0,2009,1.0,-1
5.37,4,2.5,2670,5974,2.0,A0,3.0,8.0,0,2140,16.0,-1
3.075,3,1.5,1090,9862,1.0,A0,3.0,8.0,0,1710,28.0,-1
3.25,3,1.5,1510,8360,1.0,A0,3.0,,390,1700,55.0,-1
3.75,3,1.75,1480,8394,1.0,A0,4.0,8.0,0,1920,44.0,-1
2.73,2,1.0,670,7312,1.0,A0,3.0,5.0,0,860,73.0,-1
3.6,3,2.0,1610,6911,1.0,A0,3.0,7.0,350,1630,27.0,-1
5.6,4,2.5,2070,11286,2.0,A0,3.0,8.0,0,2440,19.0,-1
9.19,3,2.25,2510,6339,1.5,A0,5.0,,700,1820,83.0,-1
1.7495,3,1.5,1090,7698,1.0,A0,5.0,7.0,0,1540,49.0,-1
5.6,4,1.5,2820,4000,2.0,A0,3.0,7.0,0,1470,104.0,-1
5.56,4,2.0,1930,3240,1.5,A0,4.0,,0,1480,104.0,-1
3.55,3,3.75,3890,7140,1.0,A0,,,1500,1820,72.0,8
3.3,3,2.0,1440,7425,1.0,A0,4.0,7.0,0,1800,50.0,-1
3.39,4,2.5,3490,9030,1.5,A0,4.0,8.0,0,2540,46.0,-1
3.5,2,1.0,970,2700,1.0,A0,4.0,7.0,200,1570,89.0,-1
1.85,3,1.5,1580,8184,1.0,A0,3.0,7.0,440,1540,61.0,-1
1.75,3,2.0,1470,2781,2.0,A0,3.0,6.0,0,1360,12.0,-1
0.83,3,2.0,1090,6090,1.0,A0,3.0,7.0,150,1840,75.0,-1
1.5,2,1.0,700,6000,1.0,A0,3.0,6.0,0,1320,72.0,-1
8.75,4,3.5,4140,13392,2.0,A0,3.0,11.0,0,4140,15.0,-1
1.89,3,1.5,1820,10608,1.0,A0,4.0,7.0,0,1380,53.0,-1
7.75,4,2.75,3320,5559,2.0,A0,3.0,9.0,0,3400,3.0,-1
5.4442,4,2.75,2450,14803,2.0,A0,4.0,,0,2330,27.0,-1
3.15,3,2.0,1463,868,3.0,A0,3.0,7.0,0,1484,12.0,-1
1.7,3,1.75,1720,9342,1.0,A0,4.0,7.0,580,1330,34.0,-1
2.1995,2,1.0,1060,7868,1.0,A0,3.0,7.0,0,1530,63.0,-1
3.21,3,1.75,2340,5668,1.0,A0,4.0,6.0,1140,860,74.0,-1
33.438,5,5.0,5450,20412,2.0,A0,3.0,,0,3160,1.0,-1
4.73,3,2.5,2110,4099,2.0,A0,3.0,8.0,0,2110,14.0,-1
3.95,5,1.5,2180,4268,1.5,A0,4.0,7.0,840,1530,91.0,-1
3.6,3,1.0,1120,9656,1.0,A0,5.0,7.0,0,1720,60.0,-1
2.4,3,1.0,960,6634,1.0,A0,3.0,6.0,0,1570,63.0,-1
1.3575,4,1.5,1840,7076,1.5,A0,3.0,,0,1510,58.0,-1
8.0,4,2.5,3600,21794,2.0,A0,4.0,11.0,0,3410,25.0,-1
4.6,4,2.0,1970,3515,1.0,A0,5.0,8.0,940,1650,46.0,-1
4.1,3,2.5,3340,70131,2.0,A0,3.0,9.0,920,2760,21.0,-1
2.95,3,2.25,1770,7667,1.0,A0,3.0,8.0,500,2180,49.0,-1
8.46,4,1.5,2220,9496,1.0,A0,4.0,7.0,730,1800,61.0,-1
9.25,4,3.25,3320,8587,3.0,A0,3.0,11.0,370,1860,7.0,-1
1.54,3,1.0,1030,7800,1.0,A0,3.0,7.0,0,1630,61.0,-1
2.57,3,2.5,1530,9406,1.0,A0,3.0,7.0,260,1700,22.0,-1
3.15,2,1.0,930,3100,1.0,A0,3.0,6.0,0,1670,104.0,-1
2.54,3,2.75,1920,7700,1.0,A0,4.0,8.0,600,2040,37.0,-1
8.87,4,2.25,3320,20100,1.0,A0,4.0,8.0,1510,2450,34.0,-1
2.275,3,2.5,1690,4476,2.0,A0,3.0,,0,2250,7.0,-1
4.17,3,1.75,2770,39927,1.0,A0,4.0,8.0,1190,2420,37.0,-1
2.24,3,1.0,1520,8320,1.0,A0,3.0,6.0,0,1500,62.0,-1
2.54995,4,2.5,2303,3680,2.0,A0,3.0,8.0,0,2303,2.0,-1
5.95,3,2.5,3310,5300,2.0,A0,3.0,8.0,870,2140,7.0,-1
6.75,5,3.5,2980,5809,2.0,A0,3.0,8.0,0,2120,10.0,-1
7.1,3,2.75,2990,207781,2.0,A0,3.0,9.0,0,2590,15.0,-1
1.45,4,1.75,2020,7840,1.0,A0,3.0,7.0,1010,1750,47.0,-1
2.37,3,2.5,1750,4076,2.0,A0,3.0,,0,1810,2.0,-1
11.25,5,2.5,2860,4000,2.0,A0,4.0,8.0,700,1340,105.0,-1
4.94,5,3.0,3670,10583,1.0,A0,5.0,8.0,1610,2720,63.0,-1
4.2,4,3.0,3620,403693,2.0,A0,3.0,9.0,0,2230,35.0,-1
2.75,3,1.75,2090,6258,1.0,A0,3.0,7.0,700,1790,59.0,-1
7.4,3,1.5,1940,3570,2.0,A0,4.0,8.0,200,1580,99.0,-1
2.7,3,2.5,1380,1547,3.0,A0,3.0,8.0,0,1380,15.0,-1
1.9,3,1.5,1520,6805,1.0,A0,,7.0,480,1440,34.0,-1
1.7,2,1.0,870,6150,1.0,A0,3.0,6.0,0,1120,74.0,-1
1.45,3,1.75,1900,7680,1.0,A0,3.0,7.0,640,2000,56.0,-1
2.75,3,1.75,1900,10225,1.0,A0,4.0,8.0,680,1850,52.0,-1
8.25,4,3.5,3860,6543,2.0,A0,3.0,,0,3760,1.0,-1
3.4995,3,1.75,2090,7505,1.0,A0,3.0,7.0,0,1510,48.0,-1
1.5,2,1.0,1010,5408,1.0,A0,4.0,6.0,0,980,89.0,-1
3.0426,3,2.5,1730,7202,1.0,A0,3.0,7.0,400,2100,24.0,-1
3.74,4,1.75,2350,54450,1.0,A0,4.0,7.0,1100,2180,44.0,-1
5.909,4,2.25,2870,5453,2.0,A0,4.0,8.0,650,1660,89.0,-1
4.25,4,2.0,2100,12620,1.0,A0,4.0,7.0,0,1720,43.0,-1
8.55,4,4.25,5710,24663,2.0,A0,3.0,11.0,0,4060,8.0,-1
7.64,5,4.0,4280,11307,2.0,A0,,10.0,1570,3080,19.0,-1
6.11,4,2.25,2130,10650,2.0,A0,4.0,8.0,0,3380,38.0,-1
3.915,3,1.0,1430,3840,1.0,A0,3.0,7.0,480,1430,70.0,-1
7.76,4,2.5,3130,13202,2.0,A0,3.0,,0,2840,19.0,-1
1.8,2,1.0,960,20954,1.0,A0,,7.0,0,1240,38.0,-1
2.7,5,2.75,1940,4182,1.0,A0,3.0,7.0,700,1950,13.0,-1
2.925,2,1.0,810,4800,1.0,A0,3.0,6.0,0,1040,96.0,-1
4.15,5,2.75,2990,7200,2.0,A0,3.0,8.0,0,2710,18.0,-1
4.64,3,2.5,1710,2300,2.0,A0,3.0,,140,2120,10.0,-1
3.77,3,2.5,1530,5032,2.0,A0,,,0,1450,17.0,-1
0.9495,3,1.0,1180,9832,1.0,A0,3.0,7.0,0,1220,45.0,-1
4.87,4,2.25,2170,7007,1.0,A0,3.0,8.0,630,2040,41.0,-1
4.88,3,2.75,2340,16500,1.0,A0,4.0,8.0,840,2210,43.0,-1
4.68,4,2.25,2060,8767,2.0,A0,3.0,,0,1610,32.0,-1
1.57,3,1.5,1460,15000,1.0,A0,3.0,7.0,0,1510,49.0,-1
19.23,2,2.5,3900,920423,2.0,A0,3.0,12.0,0,2720,6.0,-1
5.325,4,2.5,2110,13939,1.0,A0,3.0,8.0,840,2140,37.0,-1
1.7,3,2.0,1410,5760,1.0,A0,3.0,7.0,0,1670,30.0,-1
2.7,4,2.5,2331,3826,2.0,A0,,8.0,0,2441,8.0,-1
5.745,3,3.0,3730,383328,1.5,A0,4.0,9.0,1500,1940,25.0,-1
2.45,3,1.5,1490,10132,1.0,A0,4.0,6.0,0,1720,46.0,-1
2.2295,3,2.0,1390,5127,1.0,A0,3.0,8.0,0,1960,25.0,-1
11.33,4,3.75,3250,10949,2.0,A0,4.0,9.0,310,2340,85.0,26
7.25,5,2.5,3410,4726,2.0,A0,3.0,9.0,0,2810,8.0,-1
2.7,4,2.5,2020,3600,2.0,A0,3.0,7.0,0,2210,3.0,-1
1.75,3,2.25,1765,7652,2.0,A0,3.0,7.0,0,1765,19.0,-1
5.5,3,1.75,1580,20588,1.0,A0,3.0,8.0,0,2080,45.0,-1
4.12,6,3.25,4750,248600,2.0,A0,4.0,8.0,0,2230,68.0,-1
4.25,3,2.5,3040,5326,2.0,A0,,9.0,0,3040,7.0,-1
8.85,4,3.0,4590,9150,2.0,A0,3.0,10.0,1100,2910,34.0,-1
3.25,3,1.0,1040,6250,1.0,A0,3.0,7.0,0,1770,73.0,-1
2.65,2,1.75,1010,1461,1.0,A0,3.0,7.0,340,1500,12.0,-1
9.358,4,3.25,3610,4000,2.0,A0,3.0,9.0,970,1980,8.0,-1
2.0,3,1.0,1320,11090,1.0,A0,3.0,7.0,0,1320,60.0,-1
4.15,3,1.5,990,1343,2.0,A0,3.0,8.0,150,1350,8.0,-1
7.3,4,2.0,1890,4500,1.5,A0,3.0,7.0,400,1640,108.0,22
6.55,4,2.75,3800,9606,2.0,A0,,,0,3400,7.0,-1
3.0,4,1.75,1890,8000,1.0,A0,4.0,,640,1870,55.0,-1
3.876,3,1.75,1430,11761,1.0,A0,4.0,8.0,0,2040,51.0,-1
4.325,3,2.0,2020,8118,1.0,A0,3.0,7.0,1000,1670,52.0,-1
3.65,4,2.5,2730,4526,2.0,A0,3.0,7.0,0,2190,6.0,-1
7.55,3,3.5,3820,145054,2.0,A0,3.0,,950,2500,16.0,-1
